Periods,Region,Price
2010,Weesp,240753.0
2011,Weesp,223955.0
2012,Weesp,217499.0
2013,Weesp,230362.0
2014,Weesp,211173.0
2015,Weesp,207609.0
2016,Weesp,237531.0
2017,Weesp,278028.0
1995,Wormerland,90674.0
1996,Wormerland,93888.0
1997,Wormerland,120491.0
1998,Wormerland,130734.0
1999,Wormerland,161050.0
2000,Wormerland,189419.0
2001,Wormerland,210645.0
2002,Wormerland,238166.0
2003,Wormerland,231412.0
2004,Wormerland,241791.0
2005,Wormerland,294596.0
2006,Wormerland,265398.0
2007,Wormerland,272459.0
2008,Wormerland,290947.0
2009,Wormerland,297600.0
2010,Wormerland,257979.0
2011,Wormerland,257237.0
2012,Wormerland,226532.0
2013,Wormerland,218818.0
2014,Wormerland,226948.0
2015,Wormerland,226497.0
2016,Wormerland,245854.0
2017,Wormerland,285008.0
1995,Zaanstad,76662.0
1996,Zaanstad,79632.0
1997,Zaanstad,94386.0
1998,Zaanstad,108446.0
1999,Zaanstad,122895.0
2000,Zaanstad,144833.0
2001,Zaanstad,157001.0
2002,Zaanstad,167255.0
2003,Zaanstad,188192.0
2004,Zaanstad,189676.0
2005,Zaanstad,197312.0
2006,Zaanstad,209237.0
2007,Zaanstad,210807.0
2008,Zaanstad,218672.0
2009,Zaanstad,204631.0
2010,Zaanstad,209144.0
2011,Zaanstad,206224.0
2012,Zaanstad,194256.0
2013,Zaanstad,176536.0
2014,Zaanstad,184956.0
2015,Zaanstad,196031.0
2016,Zaanstad,204936.0
2017,Zaanstad,236187.0
1995,Zandvoort,123030.0
1996,Zandvoort,134575.0
1997,Zandvoort,139335.0
1998,Zandvoort,177582.0
1999,Zandvoort,159817.0
2000,Zandvoort,195543.0
2001,Zandvoort,241716.0
2002,Zandvoort,247637.0
2003,Zandvoort,265548.0
2004,Zandvoort,263471.0
2005,Zandvoort,295440.0
2006,Zandvoort,287583.0
2007,Zandvoort,327971.0
2008,Zandvoort,335863.0
2009,Zandvoort,305336.0
2010,Zandvoort,296601.0
2011,Zandvoort,314305.0
2012,Zandvoort,281132.0
2013,Zandvoort,262527.0
2014,Zandvoort,285621.0
2015,Zandvoort,265962.0
2016,Zandvoort,312848.0
2017,Zandvoort,351028.0
